DA_word,count_DA
عرفتنيش,3
ضحكتي,3
مراتي,3
راجله,3
بغيتيه,3
ورجعي,3
وقالي,3
لبست,3
عينيهم,3
وشوف,3
نجيبلك,3
مكله,3
حمقه,3
سميتي,3
وشري,3
نشريه,3
فيهمش,3
يعيط,3
كفاش,3
تنحس,3
نجيك,3
وهشي,3
بكي,3
الكيت,3
عطوني,3
نتعاون,3
نشوفها,3
ريح,3
علك,3
وسولت,3
السبان,3
كيوني,3
كتشك,3
وين,3
محطوطه,3
كب,3
بغو,3
وكون,3
نعط,3
تقولنا,3
يبك,3
جروب,3
يتلوك,3
قالتلها,3
تمشيش,3
هضري,3
مابقاوش,3
بوحد,3
كبل,3
السوت,3
الطبليه,3
لبس,3
توصل,3
كيشوفوا,3
السعه,3
يدخلني,3
نمشيش,3
غيكون,3
قدي,3
ربعه,3
مول,3
الوده,3
فريه,3
عرفوك,3
ماز,3
تكرف,3
وكص,3
لاف,3
نخليه,3
الشتا,3
الحواج,3
الق,3
كشوف,3
الذب,3
كدوز,3
للمغرب,3
كتبلي,3
كينه,3
عندهاش,3
عطيوه,3
وجيب,3
شري,3
تلاقى,3
قالتلك,3
تشوفوها,3
تنتمنى,3
تعيطي,3
عم,3
مايجيش,3
دونك,3
الوراق,3
بماما,3
كيق,3
كنق,3
سمحلي,3
ماكناش,3
برك,3
يلقاني,3
عزل,3
بوحدهم,3
تيجي,3
مخبي,3
عشتي,3
جنبي,3
تحشمش,3
كفوت,3
كبيش,3
وجي,3
ومشات,3
وبا,3
مرايا,3
تتفرج,3
بلاصتك,3
الغوات,3
ناعس,3
نقد,3
يسمعوني,3
لهك,3
تقطعهم,3
المكل,3
وتقوللي,3
راجعه,3
بسمانه,3
خين,3
مالقيت,3
هبطت,3
تكرفس,3
كثق,3
لق,3
مورا,3
دارلي,3
لبرا,3
ساليت,3
حلفي,3
نختصر,3
المهمين,3
خيتي,3
قديتش,3
لهذاك,3
مالقيتش,3
نقصت,3
كيت,3
ماكذب,3
ونخدم,3
محتاجه,3
عا,3
البنيته,3
وقالتلي,3
وماش,3
ولدات,3
عيطلك,3
كسحب,3
ويدير,3
نوضح,3
كفكر,3
مبدل,3
كتمنى,3
السروال,3
كنتي,3
ماين,3
وعودت,3
باسله,3
كصبر,3
خم,3
ديت,3
وحمق,3
حويج,3
الريه,3
نديك,3
ومشي,3
الربعه,3
مايش,3
الجاج,3
الضو,3
راح,3
كليت,3
ضربتي,3
مصفط,3
يبيعوا,3
وراق,3
قصي,3
تديت,3
ديولي,3
شافك,3
ولقيت,3
كنعس,3
ماق,3
عارفك,3
تكذبي,3
وشن,3
تع,3
قدامها,3
للسوق,3
سولوني,3
دوروا,3
العساس,3
لقيتهم,3
الجوقه,3
شفرتي,3
تشفر,3
موالف,3
القتله,3
لعين,3
ناشطه,3
عرفتكش,3
تحيد,3
وقول,3
وجت,3
شتك,3
تلاح,3
دورت,3
هربان,3
وصفط,3
كهز,3
مه,3
وبغي,3
وبغاو,3
وبداو,3
تبع,3
لهذ,3
كيتفرج,3
بالجد,3
تعطل,3
لقيتوش,3
بالكراسه,3
غيب,3
غنمشي,3
خودري,3
حملش,3
جيور,3
وكيبو,3
وبقو,3
الدوسي,3
بفلوس,3
اطي,3
بجده,3
تمي,3
وسكت,3
داوي,3
ماهما,3
مضاربين,3
حداه,3
بلاك,3
طالع,3
غوات,3
ناضت,3
كيقلبو,3
نلبس,3
فحالي,3
نعرض,3
البروجرام,3
وتشري,3
بالنص,3
بوحدها,3
يتفرجوا,3
ويقولوا,3
بلاصتهم,3
كقتل,3
وكيلو,3
كدوش,3
السيلون,3
تلاحت,3
خايف,3
فطر,3
خدينا,3
كنضحكو,3
كوقف,3
ندق,3
توحشتك,3
وكتبي,3
فاقوا,3
تهلا,3
مالي,3
قالتي,3
ديتي,3
الكروسه,3
وعمر,3
كندي,3
ديوني,3
خدمنا,3
خاويه,3
دقيت,3
صاك,3
خوه,3
رجلك,3
خطره,3
ماكن,3
كناش,3
باينين,3
جيتكم,3
عارفيني,3
كلينا,3
تقدا,3
موطور,3
ندي,3
كنطر,3
تقدي,3
كيديرو,3
نجيبه,3
وحضي,3
حطينا,3
قربنا,3
ري,3
وكسير,3
الخواي,3
بزناس,3
بانش,3
ومعاه,3
وكضت,3
نشده,3
وتميت,3
ومهم,3
متبع,3
اصاحبي,3
تحتاجوا,3
وشديت,3
بيعوا,3
فحالنا,3
كوكاين,3
فوتها,3
كسكسو,3
هزوا,3
الغبره,3
وراهم,3
لابس,3
سلم,3
معمره,3
فيمي,3
نتسنى,3
تحلي,3
تخافش,3
وعارف,3
الاخره,3
ونعس,3
ودار,3
عفطه,3
مساكن,3
الحفله,3
رجليهم,3
قلتهاش,3
ناسي,3
تها,3
بغيتيني,3
وعيطت,3
للبحر,3
وعطيت,3
جبنا,3
ونشوفوا,3
شفنا,3
كنتفرج,3
كيدوي,3
تشق,3
شافنا,3
ضارب,3
حاطين,3
وكيخلي,3
مولاه,3
شنا,3
زت,3
مابقاش,3
مقاده,3
ربت,3
يزيد,3
عطيهم,3
الت,3
بدي,3
كتر,3
كتبش,3
كتوصل,3
تصورش,3
قداش,3
عجبهاش,3
لام,3
كرع,3
وبلي,3
نموت,3
تبدلي,3
يحسبلي,3
بغوش,3
كنموت,3
كنتت,3
وكينو,3
دوزتي,3
مزوجين,3
الحمقه,3
ديتها,3
للطرف,3
كتعاني,3
عارفاه,3
كيذوب,3
ونزيدكم,3
وكشك,3
تلقاو,3
خايفين,3
كيبوس,3
كتشب,3
كسمح,3
كتاكل,3
حكره,3
كتوت,3
حشومه,3
الصح,3
متبعين,3
يشوفني,3
وميت,3
البوه,3
ماديري,3
فهذ,3
كنزل,3
وديتي,3
وهبط,3
ونعمر,3
اللوس,3
وراجلها,3
باغيها,3
عرضوا,3
وزي,3
وهيا,3
كعمر,3
وكيح,3
قدره,3
ماتعجبنيش,3
نبعد,3
ماكتش,3
كنطحن,3
وكرد,3
وعشيه,3
وقدام,3
سمعتوش,3
ماخليتش,3
تقد,3
تدت,3
رجعي,3
ينعل,3
وخليت,3
متبعه,3
شعل,3
توحشت,3
محتفظه,3
الكبيده,3
كنقدم,3
ونشارك,3
لياش,3
معجبهمش,3
هوو,3
نجيبها,3
وايلي,3
ورجعوا,3
خواتات,3
بوحدته,3
والخدمه,3
تشقى,3
وتهز,3
مل,3
تدوز,3
وليداتو,3
ودنيه,3
شم,3
والمشكل,3
العفس,3
التعاليق,3
تستافدوا,3
الدمعه,3
حنينه,3
بالمشاعر,3
ايوه,3
قرايتي,3
الشعبه,3
مابغيتيش,3
بالزه,3
ميكت,3
يقنع,3
كتسو,3
فرحوا,3
شاط,3
ماطه,3
الدخله,3
القباحه,3
سمحت,3
هزت,3
نخلق,3
خته,3
كشكر,3
تحلفوا,3
عرفوني,3
ساروت,3
كسد,3
مايعجبهم,3
وكتخدم,3
الماريو,3
بعدت,3
نقت,3
الزيمر,3
يدار,3
حماق,3
كبكي,3
دارو,3
ماتيقش,3
كبد,3
الولاد,3
مخلطه,3
ساكنين,3
نعلي,3
مرته,3
يخطبوا,3
كيحساب,3
عاقره,3
مجمعه,3
زرق,3
شفتهم,3
وشكيت,3
كبرته,3
وكنج,3
مولات,3
ترطب,3
ياما,3
تستاهل,3
وتعاود,3
تدير,3
لاوروبا,3
كتبين,3
كتن,3
كتحط,3
كيسان,3
كقي,3
بالفن,3
السبيطارات,3
الميساجات,3
الشارج,3
كتقدر,3
وكنتمنى,3
تبخلوش,3
مكيبغيش,3
السييد,3
دوات,3
قالبه,3
ابويا,3
نحماق,3
براجل,3
شريت,3
بغيتكم,3
يقوللك,3
يتحطوا,3
تزاد,3
نتقلق,3
الويفي,3
قاصح,3
شبر,3
الكارطه,3
نشكلها,3
حيلت,3
تشكى,3
الفئه,3
حقها,3
يجيكم,3
كذوب,3
بلاد,3
الكيري,3
بواه,3
تراميسو,3
وهنايا,3
فصوص,3
درتهم,3
نورمالمون,3
قبيصه,3
الصفوره,3
وكولي,3
يجيك,3
ماهله,3
ثومه,3
وكنزي,3
تعشينا,3
البت,3
مسوس,3
كنصحكم,3
نعتذر,3
خانش,3
تشي,3
مح,3
المونطاج,3
نلوح,3
ندورها,3
بنينه,3
ندهن,3
تصوبي,3
كنشارك,3
السوجوك,3
كريب,3
المعدنوس,3
سوا,3
صور,3
الكاريت,3
نحطه,3
صوبته,3
فدائما,3
لفران,3
كملوها,3
نديرهم,3
بيديكم,3
الطون,3
مضبب,3
تلفق,3
كنوح,3
الكراسه,3
كنغلط,3
دافي,3
تديروا,3
العطريه,3
المرقه,3
بالعظم,3
الباربا,3
خديتهم,3
قاصحه,3
بالاث,3
كبارين,3
بالزاف,3
كنعرفش,3
كنحملش,3
ضربتيني,2
بالدوبل,2
قع,2
تيبغي,2
قالنا,2
الضد,2
تلاق,2
يقدرش,2
ديها,2
تديها,2
النقص,2
يقابلوا,2
تنحماق,2
اعطيني,2
حلاوه,2
تندير,2
خاصك,2
دخلها,2
تبغيه,2
حشمان,2
منش,2
تحشمي,2
يمشيو,2
يوقع,2
تنعرف,2
تبغيها,2
لت,2
البكه,2
مك,2
ماقدر,2
شتو,2
تنجري,2
دايز,2
عاودي,2
تفل,2
اداني,2
امو,2
تكري,2
وحشوم,2
شرط,2
ماتبينيش,2
عطيتك,2
نمرتي,2
وبصح,2
الزوين,2
الخايب,2
وبنات,2
وحلات,2
واجي,2
نلاحظ,2
زايغه,2
غض,2
تين,2
عجبوني,2
شارف,2
باللك,2
ساق,2
مشو,2
فاهمين,2
ودات,2
حلقه,2
تخوي,2
حيده,2
قعد,2
وحيت,2
وقالك,2
قك,2
لهشي,2
سناش,2
ماتعرفش,2
مايعرفني,2
فحالتي,2
قنعتي,2
فدير,2
كتسالي,2
الحانوت,2
والمعلم,2
كينين,2
شكشي,2
وهدي,2
ياش,2
قليه,2
التصويره,2
تصاور,2
لعنده,2
بدلتي,2
وصوني,2
كيعجبوني,2
كهرب,2
جابتك,2
قرت,2
كنقولك,2
الره,2
انقولك,2
اعاقه,2
عتاني,2
كسكروط,2
بثلاثه,2
وجيت,2
شدوا,2
خواو,2
نور,2
المش,2
نسيتيها,2
الحمدلله,2
عرفتيها,2
شوقتني,2
نسولو,2
كفط,2
ماود,2
كتوني,2
وسمانه,2
عطت,2
ليش,2
وخصني,2
خلينا,2
كيوت,2
طرونسبور,2
مخلطين,2
الشيفور,2
لخدمتها,2
تجيش,2
تعنا,2
دخلو,2
كهم,2
ياكلوا,2
قيدنا,2
ولاي,2
خليجيين,2
يق,2
تمشيله,2
غبق,2
خدمني,2
بحالهم,2
تغو,2
ديرها,2
فقير,2
تي,2
يشوفها,2
اهو,2
اخيا,2
تسكتي,2
الش,2
حالت,2
كلينيك,2
ققول,2
يجس,2
اناخ,2
كروب,2
يطي,2
اورو,2
ماعرف,2
بقنا,2
اكثريه,2
كوموند,2
تعاونوا,2
بحك,2
كك,2
يخلص,2
نجح,2
وقعي,2
يشوفوك,2
وز,2
هزين,2
الشافه,2
معهي,2
كيعجبو,2
يطمن,2
نتكلف,2
لوالد,2
مزي,2
خدي,2
وبيت,2
ماف,2
بورطابل,2
نوصلك,2
مافش,2
ماتكونش,2
سنينه,2
يف,2
كيخ,2
حدك,2
ارقه,2
السبي,2
تيش,2
الميكرو,2
شنوها,2
بدلنا,2
حيدك,2
اطاه,2
جبدتي,2
وصراحه,2
ازيرو,2
فوقاش,2
داروها,2
كسيق,2
عيالات,2
مسوق,2
كتعرض,2
كربين,2
تنعسي,2
مالينا,2
شا,2
عطينا,2
كعس,2
بيتكرر,2
ويطلع,2
ماطي,2
سمحي,2
تسمعوا,2
مايبانش,2
اغتصب,2
عنقهم,2
صاحبهم,2
محتاجين,2
تخرجها,2
وخوها,2
حنين,2
يص,2
ماطيح,2
سمحنا,2
لليوتيوب,2
نوصلها,2
قطعتك,2
كيسني,2
ويقوللك,2
كيزيد,2
كيي,2
ماشش,2
الواد,2
يشريو,2
نمد,2
كربني,2
مامات,2
وخلاتني,2
الكطر,2
ماني,2
نك,2
اسمحيلي,2
تتفرجي,2
مسخه,2
ماخسرش,2
وتقرا,2
تص,2
نفسكم,2
حاره,2
مدلولين,2
كدق,2
نحضروا,2
يرف,2
كنفرح,2
وعيت,2
شق,2
عندكمش,2
داه,2
لاط,2
وقرا,2
نصبح,2
تابعني,2
تخل,2
صون,2
كنفي,2
ابغي,2
كندوش,2
ندوش,2
سوقت,2
سين,2
جايك,2
ابري,2
كنعرفها,2
الكلم,2
باع,2
وشر,2
اطوه,2
العضو,2
قلتهم,2
كوميسار,2
خنا,2
كجر,2
راش,2
يون,2
طيحتي,2
لحيل,2
قلتيها,2
فشي,2
ونطيح,2
الكره,2
يطلعوا,2
تفط,2
ورد,2
ون,2
يعاود,2
الداره,2
نو,2
وخدم,2
تحبس,2
قتش,2
الول,2
غنخلي,2
تشوفيه,2
وماما,2
تخذ,2
تاخذك,2
ايش,2
ولادها,2
لديي,2
غيبين,2
ونقولك,2
عضر,2
وو,2
وديها,2
تك,2
درتش,2
كنحب,2
تقرب,2
غي,2
نف,2
اسمحلي,2
طامع,2
عفاش,2
سكنت,2
ماكملش,2
يط,2
بطوني,2
حيدوا,2
كانقول,2
نخليك,2
الطياره,2
برات,2
باهم,2
عضت,2
وسوت,2
حزي,2
الطوريه,2
الزهرا,2
لقاوها,2
يطلقوا,2
كيعيط,2
عودت,2
قالتك,2
لمراه,2
كيص,2
شفتي,2
مت,2
طيحه,2
وحل,2
وخوه,2
هزوني,2
سبيطار,2
تحملش,2
فيتي,2
الخرجه,2
لسانه,2
شدها,2
عطاوه,2
لماما,2
صفط,2
مشا,2
الطال,2
يحكم,2
نكري,2
يستاهلش,2
الخ,2
وخدمت,2
بالوراق,2
بغير,2
شفتوش,2
شته,2
دوج,2
الغلطه,2
اشن,2
اخيب,2
براسه,2
حطي,2
تتقرب,2
نعسه,2
دايرك,2
تجاوبي,2
موس,2
تبت,2
ماقدروش,2
يتيق,2
راج,2
عطيتيني,2
نتمن,2
كاندير,2
شنقول,2
يداو,2
دز,2
شاركتي,2
خنت,2
صبروا,2
خلاها,2
الطوالي,2
طايحه,2
تقلش,2
الزرطه,2
الكروه,2
لافوكا,2
راسهم,2
وكيت,2
نفيق,2
عرفك,2
سباب,2
يحط,2
وخدام,2
كنم,2
هاكي,2
مسخوط,2
مسيتي,2
كبني,2
الحض,2
عطيها,2
يقرب,2
وتبعوا,2
وكتقلب,2
تت,2
كروشي,2
دورات,2
تبلبلت,2
كروسه,2
ودوك,2
يديو,2
منشي,2
ويبان,2
وبينين,2
طوموبيلات,2
المخزنيه,2
الكاميو,2
وحك,2
جيه,2
القرطاس,2
منعت,2
تاري,2
كنعطيه,2
خبط,2
ضاربه,2
وخواتي,2
يديروه,2
صاكي,2
مطلوق,2
تحاسب,2
صعي,2
صع,2
كوميسير,2
يجيبلك,2
قلبوا,2
دويو,2
بيناتكم,2
منطقطق,2
وكله,2
الموتيف,2
مشدودين,2
وهاش,2
القنت,2
الروينه,2
درب,2
وجالسين,2
لفوق,2
كراش,2
يوصل,2
نحدد,2
عرفتيني,2
كسكن,2
بالثمن,2
شبعان,2
يحلوا,2
دربنا,2
فوتك,2
حكام,2
وكتف,2
حوايجك,2
نس,2
مادرش,2
لاالا,2
يهلل,2
تلهم,2
انتش,2
فحالك,2
قارش,2
كنتعلم,2
ونكتب,2
ويجري,2
تراكسيون,2
نشرب,2
الطابلات,2
ونحط,2
والرباح,2
بلانات,2
وقعوا,2
تحضي,2
كتكبر,2
دخلتش,2
وقيله,2
حسابه,2
يتشد,2
الكور,2
محامي,2
لمسكين,2
الحباسه,2
مخليش,2
يتقل,2
تزعزع,2
فاص,2
دراع,2
مغيب,2
الطابع,2
غيولي,2
ليكم,2
الموظفين,2
وريحه,2
الطوبات,2
حهم,2
ريحتك,2
دوش,2
فطرت,2
دخلتها,2
دوجت,2
تاني,2
تلاقيتي,2
تمينا,2
نسيني,2
وعطونا,2
صرف,2
الخاتم,2
دايه,2
حلات,2
كتسب,2
وجيتي,2
واكلين,2
قدامهم,2
لش,2
وتقد,2
ووليت,2
تعلمتي,2
خوتك,2
مديت,2
نوار,2
تعشيت,2
كتيش,2
نبغيك,2
القن,2
شدونا,2
قالونا,2
نبات,2
يجيبنا,2
نقوه,2
قاري,2
هدو,2
بغيناه,2
وب,2
تزر,2
نسولك,2
وثلاثه,2
وينقز,2
غوض,2
صاحبك,2
غيمشي,2
شداه,2
بوليس,2
وتقاد,2
وهاز,2
ليسانس,2
شيرت,2
بانوا,2
بلان,2
كتوقع,2
شفاره,2
كاليتي,2
عرفهم,2
مليح,2
نولي,2
الماله,2
كتكت,2
البلصه,2
كنخن,2
للبوليس,2
عينينا,2
الكتامه,2
السون,2
ريوسكم,2
خلصوني,2
وطلعنا,2
كاش,2
ندوزو,2
عاس,2
معارفينش,2
ضنا,2
تبان,2
طاكسي,2
خليناه,2
خلانا,2
ونبقاو,2
الشو,2
منشور,2
حافظهم,2
خاصها,2
تميت,2
يعيطوا,2
طوات,2
يضربوني,2
للراس,2
بالقراعي,2
كيسحاب,2
كيب,2
وكنو,2
نيفو,2
لور,2
الديركت,2
سبعت,2
وكدي,2
تحكر,2
يتقد,2
لقيناها,2
غزا,2
قاد,2
انتيا,2
وخويا,2
لداك,2
خونا,2
تارو,2
كيضحكو,2
بزرب,2
الدريات,2
الفاند,2
نقيين,2
نعت,2
وراك,2
مشدود,2
كضي,2
الكوكاين,2
ويعاود,2
بغاها,2
البنادم,2
حويجه,2
وبقاو,2
باغيين,2
يعطينا,2
وندوز,2
تمشيو,2
تبعونا,2
ريحنا,2
وضار,2
ويدور,2
ايامات,2
حطونا,2
ذا,2
تحتاجوها,2
عجبه,2
الكابلي,2
شرا,2
صحاب,2
بانلك,2
تلاقت,2
فدشي,2
يبغيو,2
هزيته,2
كتفكر,2
عرفتوا,2
حروبات,2
كتغا,2
الدروج,2
هزنا,2
ويجيني,2
فدا,2
تحاسبوا,2
عطانا,2
جيتيني,2
هد,2
نطفي,2
ولاح,2
كيتسناو,2
نفخ,2
كنشح,2
بالارض,2
نقصد,2
طيرت,2
حيدت,2
وحطوهم,2
كنتيش,2
تهنى,2
الداخله,2
محال,2
بربعه,2
يعرفوني,2
خصكم,2
شكلاط,2
يزنط,2
وتعرفوا,2
داو,2
كقيد,2
تنفعك,2
الكلينيك,2
احتاجيت,2
صفطت,2
شاعله,2
عيطي,2
كلاكسون,2
لبنتك,2
تليفونه,2
راجع,2
وزاد,2
نبقاش,2
قلتيش,2
يصفوني,2
وقفنا,2
درناه,2
راجعين,2
كحطه,2
الظلمه,2
نزيدكم,2
غنديرو,2
جايبها,2
كنفك,2
كملنا,2
وفلوسي,2
وديتها,2
الشمش,2
كتحرك,2
مكتف,2
وجبته,2
داها,2
مخططين,2
حطهم,2
كتصور,2
غندق,2
شوفوها,2
ويعرفوا,2
وبغينا,2
الدي,2
فيار,2
الكازو,2
هابط,2
بزز,2
ودرته,2
التران,2
قر,2
بالفلوس,2
غتجي,2
نجيو,2
المليون,2
وكاملين,2
بحالكم,2
توش,2
تهز,2
كيخاف,2
الجاكي,2
وعاود,2
وفطن,2
كيغير,2
عرفوش,2
يخليني,2
نناسب,2
زد,2
تزادت,2
تابعين,2
عيرني,2
نقرب,2
لاثه,2
ماهيش,2
وشد,2
وخاطر,2
ضريف,2
مزيون,2
وعطي,2
كيديه,2
كتبادل,2
ونتزوج,2
تهدروا,2
للباك,2
جابش,2
نتي,2
بالدوش,2
لولدها,2
الشلا,2
رضعتني,2
والواد,2
بالجوع,2
كبيتي,2
دوزتو,2
ساده,2
مالقى,2
يعجبنيش,2
كصل,2
تكلم,2
الصميم,2
وراكي,2
قبلتي,2
والمعقول,2
ويوصل,2
يقلب,2
ماكيت,2
يتفلى,2
وطلبني,2
جاين,2
تخطبه,2
كنشر,2
تصبري,2
ماليش,2
المسائل,2
ساكنه,2
البراني,2
براني,2
لقتني,2
رجليك,2
دايرني,2
الدويره,2
صبره,2
خنزر,2
ريحه,2
وماكانش,2
كض,2
نفص,2
للصالون,2
بنعس,2
وفرحانه,2
يخليه,2
مضيع,2
قادش,2
ماعجبنيش,2
بالحمل,2
نازله,2
عيان,2
خدمته,2
ماطلب,2
الازواج,2
مالها,2
نفهمكم,2
بوالو,2
الانترنيت,2
والملحه,2
حساسه,2
قسني,2
محلوله,2
زعمت,2
الشبه,2
العكار,2
شدي,2
وكتنه,2
تكيت,2
لطواليط,2
نحلف,2
كينق,2
السوايع,2
بحت,2
بالامكان,2
تبحثوا,2
حبيت,2
غزالين,2
والثمن,2
كلاته,2
وشوفوا,2
تخليك,2
تنقيه,2
خاسر,2
كظن,2
فرمون,2
وث,2
تلاقاو,2
تصبر,2
يوصلكم,2
الجيمات,2
رجعته,2
بوحدتها,2
ساكت,2
وماك,2
كغ,2
جع,2
نشكي,2
ليمك,2
تدخليش,2
توجع,2
كرشها,2
كتمر,2
كتكلم,2
نتفك,2
ماحملتش,2
وتزيدوا,2
يشد,2
وداخله,2
جوايه,2
جبده,2
الخلا,2
للاب,2
بنياتي,2
مسحيه,2
نربيه,2
منني,2
ونديك,2
بينا,2
باغاني,2
زوليه,2
نرفض,2
وكندي,2
نفض,2
درتيها,2
يعاونه,2
بالمكاتب,2
كتمناه,2
جابته,2
بعقلها,2
ضربنا,2
ونضت,2
جابد,2
بززاف,2
يخليها,2
لينها,2
نشر,2
كعي,2
ومزان,2
وكصبر,2
وكيه,2
الخواتات,2
طلبتها,2
كعطله,2
لقاها,2
تج,2
عوسي,2
هزان,2
كتلعب,2
البساله,2
طلت,2
والوزه,2
كرض,2
وجملتها,2
وحس,2
كولي,2
يتخلع,2
تغلاضي,2
والتبع,2
يصدمني,2
الهبيله,2
يتنمر,2
لاطي,2
عظم,2
والمعي,2
خسم,2
بالعي,2
ورجع,2
الكركاع,2
كنو,2
بالحساب,2
كسمع,2
غلات,2
يخ,2
ويزوق,2
نغلط,2
صحابكم,2
زميطه,2
كيكونو,2
سيدنا,2
نقراه,2
وختي,2
قرينا,2
دايها,2
مزيره,2
دفعت,2
كدفع,2
كونكور,2
السيفي,2
ترسمت,2
كتعلق,2
الستيل,2
لبسي,2
تلبسيش,2
وتعصب,2
عيا,2
بالصدفه,2
الريو,2
نخليوها,2
القهوي,2
نخبيش,2
وافقتي,2
تقبلي,2
شتيه,2
نسي,2
وقتاش,2
مزروب,2
لقلبي,2
كتبغيه,2
طب,2
عينيا,2
نوافق,2
بالموضوع,2
قرار,2
فييها,2
واجمل,2
ومهلي,2
كوبل,2
غسلي,2
جبتي,2
نخدموا,2
عصبتني,2
كتاب,2
بولدي,2
تقلت,2
نتمشى,2
الليمي,2
لوبيتال,2
الروح,2
الغراس,2
يعاودوا,2
تكرفص,2
بريت,2
وليداتها,2
كانن,2
لراسك,2
بقيتيش,2
رجليه,2
عاطيني,2
النخال,2
هوه,2
مقلق,2
بحث,2
السخانه,2
مجموع,2
مزير,2
تحلفي,2
كنصح,2
كنظن,2
خاوي,2
كتحمق,2
تجربوا,2
الغزالات,2
الزوجه,2
بكايه,2
نعاير,2
تقلقت,2
حديتني,2
كطور,2
ونيه,2
كيفكر,2
لحياتي,2
نعترف,2
عاقت,2
تسعود,2
للجامعه,2
وعطيته,2
ندوي,2
يعترف,2
عافاك,2
رجعتني,2
كبغيه,2
جابوا,2
خداو,2
الرا,2
